"timestamp","Output_Video_Timestamp","gaze2d","Object_Label","Object_BB","Overlapping_Objects","Overlapping_Objects_BBs","Detected_Objects","BBs_all"
33.04091737,2.400000000000001,"(0.47987786, 0.38160616)","blue pentagon","[0.42696210741996765, 0.4386666417121887, 0.0862501934170723, 0.11125876009464264]","['yellow star', 'blue pentagon']","[[0.5486612319946289, 0.3352537453174591, 0.09860382974147797, 0.13291186094284058], [0.42696210741996765, 0.4386666417121887, 0.0862501934170723, 0.11125876009464264]]","['purple circle', 'pink rectangle red rectangle', 'yellow star', 'red circle', 'blue pentagon', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'yellow triangle', 'yellow triangle', 'red rectangle']","[[0.7603024840354919, 0.33487895131111145, 0.0855727568268776, 0.11967277526855469], [0.9471302032470703, 0.4575951099395752, 0.10040535777807236, 0.13410033285617828], [0.5486612319946289, 0.3352537453174591, 0.09860382974147797, 0.13291186094284058], [0.4302762746810913, 0.04945797845721245, 0.08700153976678848, 0.09643696248531342], [0.42696210741996765, 0.4386666417121887, 0.0862501934170723, 0.11125876009464264], [0.1826220005750656, 0.30943477153778076, 0.117963507771492, 0.12029746919870377], [0.9407670497894287, 0.4613804519176483, 0.11455710232257843, 0.19557204842567444], [0.5868622064590454, 0.04023462161421776, 0.07028289139270782, 0.07696228474378586], [0.03469807282090187, 0.4004392623901367, 0.06781686097383499, 0.16238363087177277], [0.9470239281654358, 0.4572160243988037, 0.09912373125553131, 0.13161754608154297]]"
33.11106737,2.4666666666666677,"(0.47951132, 0.3838205)","yellow star","[0.5358970165252686, 0.35092583298683167, 0.09286174178123474, 0.13278454542160034]","['yellow star']","[[0.5358970165252686, 0.35092583298683167, 0.09286174178123474, 0.13278454542160034]]","['purple circle', 'yellow star', 'pink rectangle red rectangle', 'red circle', 'yellow triangle', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'blue pentagon']","[[0.7404975891113281, 0.35125333070755005, 0.08223669975996017, 0.11748439818620682], [0.5358970165252686, 0.35092583298683167, 0.09286174178123474, 0.13278454542160034], [0.9262900948524475, 0.4721401333808899, 0.10309907048940659, 0.12909820675849915], [0.415366530418396, 0.05785517022013664, 0.08837912976741791, 0.11281146109104156], [0.5704753398895264, 0.05035535618662834, 0.06907837837934494, 0.09694744646549225], [0.1634950339794159, 0.3217160999774933, 0.12011782824993134, 0.12284273654222488], [0.9252426624298096, 0.4755854904651642, 0.12967415153980255, 0.18692052364349365], [0.41224926710128784, 0.4523138403892517, 0.08561138808727264, 0.11040178686380386]]"
33.17111887,2.5333333333333345,"(0.4793235, 0.38293824)","yellow star","[0.5256273150444031, 0.3638658821582794, 0.09126942604780197, 0.13066036999225616]","['yellow star']","[[0.5256273150444031, 0.3638658821582794, 0.09126942604780197, 0.13066036999225616]]","['purple circle', 'pink rectangle red rectangle', 'red circle', 'yellow star', 'yellow triangle', 'blue rectangle blue pentagon', 'blue pentagon', 'pink rectangle red rectangle']","[[0.7282982468605042, 0.3650836646556854, 0.07755026966333389, 0.1140662133693695], [0.9109395146369934, 0.48528897762298584, 0.09786108136177063, 0.12818017601966858], [0.4054162800312042, 0.06511572003364563, 0.0853944793343544, 0.12676480412483215], [0.5256273150444031, 0.3638658821582794, 0.09126942604780197, 0.13066036999225616], [0.5595973134040833, 0.05974668636918068, 0.06517283618450165, 0.11031841486692429], [0.15167205035686493, 0.33348172903060913, 0.11974009871482849, 0.12339144945144653], [0.4030580222606659, 0.46502187848091125, 0.08404229581356049, 0.1099034920334816], [0.911365270614624, 0.48792001605033875, 0.13242915272712708, 0.19105754792690277]]"
33.24127987,2.6000000000000014,"(0.480151, 0.38327667)","yellow star","[0.5223134160041809, 0.3693825900554657, 0.09057451784610748, 0.1304851472377777]","['yellow star']","[[0.5223134160041809, 0.3693825900554657, 0.09057451784610748, 0.1304851472377777]]","['purple circle', 'pink rectangle red rectangle', 'red circle', 'yellow star', 'blue pentagon', 'yellow triangle', 'blue rectangle blue pentagon', 'pink rectangle red rectangle']","[[0.7248198390007019, 0.3709496557712555, 0.07642023265361786, 0.11345125734806061], [0.9058563113212585, 0.4902023375034332, 0.09685516357421875, 0.12721918523311615], [0.4022614359855652, 0.0688016414642334, 0.08472294360399246, 0.1305912733078003], [0.5223134160041809, 0.3693825900554657, 0.09057451784610748, 0.1304851472377777], [0.3999730944633484, 0.4706462621688843, 0.08444541692733765, 0.10957913845777512], [0.5560826659202576, 0.06596460193395615, 0.06496212631464005, 0.11042596399784088], [0.14815062284469604, 0.33854666352272034, 0.11984129995107651, 0.12344692647457123], [0.906453013420105, 0.4949987530708313, 0.13593710958957672, 0.19357609748840332]]"
33.31142937,2.6666666666666683,"(0.4807644, 0.37927094)","yellow star","[0.5181339979171753, 0.3781749904155731, 0.08884132653474808, 0.13000908493995667]","['yellow star']","[[0.5181339979171753, 0.3781749904155731, 0.08884132653474808, 0.13000908493995667]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'yellow triangle', 'blue rectangle blue pentagon', 'pink rectangle red rectangle']","[[0.7187932729721069, 0.37964653968811035, 0.07552488893270493, 0.1114845797419548], [0.39752450585365295, 0.07804666459560394, 0.08465037494897842, 0.13315679132938385], [0.8985334038734436, 0.4979196786880493, 0.09488260746002197, 0.12575943768024445], [0.5181339979171753, 0.3781749904155731, 0.08884132653474808, 0.13000908493995667], [0.3955899477005005, 0.47916874289512634, 0.08389624953269958, 0.10993296653032303], [0.5508390069007874, 0.0763959065079689, 0.06374971568584442, 0.1099100187420845], [0.1425810009241104, 0.3473496735095978, 0.12031775712966919, 0.12381946295499802], [0.8993789553642273, 0.5004199743270874, 0.1278693675994873, 0.18271958827972412]]"
33.37148187,2.733333333333335,"(0.4823197, 0.3720497)","yellow star","[0.5165789723396301, 0.38434070348739624, 0.08769989013671875, 0.12829585373401642]","['yellow star']","[[0.5165789723396301, 0.38434070348739624, 0.08769989013671875, 0.12829585373401642]]","['purple circle', 'pink rectangle red rectangle', 'red circle', 'yellow star', 'yellow triangle', '##tangle blue pentagon', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'red rectangle']","[[0.7167454957962036, 0.38488560914993286, 0.07412206381559372, 0.10975508391857147], [0.8964964747428894, 0.5020701289176941, 0.09377175569534302, 0.12487058341503143], [0.3957454264163971, 0.08537106215953827, 0.08324486017227173, 0.1318153440952301], [0.5165789723396301, 0.38434070348739624, 0.08769989013671875, 0.12829585373401642], [0.5487337708473206, 0.08373727649450302, 0.06339537352323532, 0.1105693131685257], [0.39444854855537415, 0.4850698709487915, 0.08354264497756958, 0.10836351662874222], [0.1411041021347046, 0.3544115424156189, 0.12036234140396118, 0.12160024046897888], [0.8973168730735779, 0.5048486590385437, 0.12841923534870148, 0.18153537809848785], [0.8962910175323486, 0.5017571449279785, 0.09190455824136734, 0.12077043205499649]]"
33.44164187,2.800000000000002,"(0.48351344, 0.37309295)","yellow star","[0.5170614123344421, 0.38582533597946167, 0.08762212842702866, 0.12793631851673126]","['yellow star']","[[0.5170614123344421, 0.38582533597946167, 0.08762212842702866, 0.12793631851673126]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'yellow triangle', 'blue rectangle blue pentagon', 'blue pentagon', 'pink rectangle red rectangle', 'red rectangle']","[[0.7171329259872437, 0.3862316906452179, 0.07414396107196808, 0.10904622822999954], [0.3958527445793152, 0.0873551219701767, 0.0828074961900711, 0.1311267763376236], [0.8970462679862976, 0.5027263760566711, 0.09391620010137558, 0.12491106986999512], [0.5170614123344421, 0.38582533597946167, 0.08762212842702866, 0.12793631851673126], [0.5486922264099121, 0.08513112366199493, 0.06303458660840988, 0.10931713879108429], [0.14190910756587982, 0.35677942633628845, 0.12027853727340698, 0.1222066730260849], [0.39464372396469116, 0.4869832694530487, 0.08334086090326309, 0.10832836478948593], [0.8977118134498596, 0.5053127408027649, 0.1270086020231247, 0.18089982867240906], [0.8968479633331299, 0.5025032162666321, 0.0926673486828804, 0.1218171939253807]]"
33.50176587,2.866666666666669,"(0.483635, 0.3730715)","yellow star","[0.5183123350143433, 0.38693490624427795, 0.0874505266547203, 0.12717469036579132]","['yellow star']","[[0.5183123350143433, 0.38693490624427795, 0.0874505266547203, 0.12717469036579132]]","['red circle', 'purple circle', 'pink rectangle red rectangle', 'yellow star', 'yellow triangle', 'blue pentagon', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'red rectangle']","[[0.39718547463417053, 0.08912826329469681, 0.08194395899772644, 0.12974031269550323], [0.7186856269836426, 0.3871307671070099, 0.0739145427942276, 0.10833550244569778], [0.8990548849105835, 0.503999650478363, 0.09435445815324783, 0.12460679560899734], [0.5183123350143433, 0.38693490624427795, 0.0874505266547203, 0.12717469036579132], [0.5496750473976135, 0.0869227722287178, 0.06323738396167755, 0.10895328223705292], [0.39603951573371887, 0.487895667552948, 0.08292987942695618, 0.10838165879249573], [0.14386114478111267, 0.3583220839500427, 0.1194293275475502, 0.12183097004890442], [0.8997830152511597, 0.5066034197807312, 0.12466757744550705, 0.17613577842712402], [0.8990226984024048, 0.5037286877632141, 0.09393618255853653, 0.1219780221581459]]"
33.57184437,2.933333333333336,"(0.48364368, 0.37162158)","yellow star","[0.5213997960090637, 0.3890286386013031, 0.08832722902297974, 0.1272083967924118]","['yellow star']","[[0.5213997960090637, 0.3890286386013031, 0.08832722902297974, 0.1272083967924118]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'yellow triangle', 'blue pentagon', 'blue rectangle blue pentagon', 'pink rectangle red rectangle']","[[0.7223039269447327, 0.3887641131877899, 0.07515577971935272, 0.1103491261601448], [0.40059176087379456, 0.09179072827100754, 0.08324780315160751, 0.1302766054868698], [0.9038336277008057, 0.5068488121032715, 0.09439785778522491, 0.12502358853816986], [0.5213997960090637, 0.3890286386013031, 0.08832722902297974, 0.1272083967924118], [0.5529059171676636, 0.08924253284931183, 0.06375481188297272, 0.10983280837535858], [0.399409681558609, 0.48941177129745483, 0.08400826156139374, 0.10876241326332092], [0.14840497076511383, 0.36037978529930115, 0.1187688410282135, 0.12057223916053772], [0.9044144749641418, 0.5088587403297424, 0.12404553592205048, 0.17735977470874786]]"
33.64200437,3.0000000000000027,"(0.48387712, 0.37087545)","yellow star","[0.5225778818130493, 0.3884776532649994, 0.08856914937496185, 0.12749125063419342]","['yellow star']","[[0.5225778818130493, 0.3884776532649994, 0.08856914937496185, 0.12749125063419342]]","['red circle', 'pink rectangle red rectangle', 'yellow star', 'purple circle', 'blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.4023513197898865, 0.0915437862277031, 0.08275032788515091, 0.12980146706104279], [0.9059773087501526, 0.5068249702453613, 0.09474769979715347, 0.12546660006046295], [0.5225778818130493, 0.3884776532649994, 0.08856914937496185, 0.12749125063419342], [0.7243373990058899, 0.3886246085166931, 0.07518543303012848, 0.11023062467575073], [0.40072932839393616, 0.4890727996826172, 0.0837455466389656, 0.1083843857049942], [0.1507236361503601, 0.3596935570240021, 0.11840714514255524, 0.12086822837591171], [0.5546895861625671, 0.08900407701730728, 0.06400986015796661, 0.10924527049064636], [0.9067102074623108, 0.5090488791465759, 0.12943919003009796, 0.18294213712215424]]"
33.70212887,3.0666666666666695,"(0.48388463, 0.3704823)","yellow star","[0.5229801535606384, 0.38746723532676697, 0.08875463157892227, 0.12805159389972687]","['yellow star']","[[0.5229801535606384, 0.38746723532676697, 0.08875463157892227, 0.12805159389972687]]","['purple circle', 'pink rectangle red rectangle', 'yellow star', 'red circle', 'rectangle blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', '##tangle red rectangle', 'red rectangle']","[[0.7245445847511292, 0.388241708278656, 0.07510878145694733, 0.11012065410614014], [0.9062139987945557, 0.5065693855285645, 0.0950319916009903, 0.12570922076702118], [0.5229801535606384, 0.38746723532676697, 0.08875463157892227, 0.12805159389972687], [0.40326568484306335, 0.0900973528623581, 0.08266517519950867, 0.13009358942508698], [0.4010908007621765, 0.4876493215560913, 0.08359932154417038, 0.10843854397535324], [0.15098410844802856, 0.35788291692733765, 0.11844887584447861, 0.12043942511081696], [0.5553979873657227, 0.08763489872217178, 0.06360708177089691, 0.10942059010267258], [0.9067662358283997, 0.5124152898788452, 0.14213047921657562, 0.20675432682037354], [0.9073178172111511, 0.5094082355499268, 0.12244594097137451, 0.17451471090316772]]"
33.772206870000005,3.1333333333333364,"(0.4836855, 0.36915356)","yellow star","[0.5226417183876038, 0.38633137941360474, 0.08853907138109207, 0.1287022978067398]","['yellow star']","[[0.5226417183876038, 0.38633137941360474, 0.08853907138109207, 0.1287022978067398]]","['pink rectangle red rectangle', 'red circle', 'purple circle', 'yellow star', 'blue rectangle blue pentagon', 'blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.9057775735855103, 0.5058326721191406, 0.09483898431062698, 0.1252831071615219], [0.40284308791160583, 0.08875974267721176, 0.0825544148683548, 0.12956419587135315], [0.7241498827934265, 0.38759511709213257, 0.07500040531158447, 0.11062167584896088], [0.5226417183876038, 0.38633137941360474, 0.08853907138109207, 0.1287022978067398], [0.15027184784412384, 0.35626575350761414, 0.11824379116296768, 0.12027602642774582], [0.40073201060295105, 0.48672720789909363, 0.08371088653802872, 0.10892318934202194], [0.5550152659416199, 0.08640607446432114, 0.06345029175281525, 0.10878796875476837], [0.9065618515014648, 0.5082836747169495, 0.12918907403945923, 0.18352903425693512]]"
33.84236687,3.2000000000000033,"(0.48449057, 0.36933428)","yellow star","[0.5226677060127258, 0.3854370415210724, 0.08941218256950378, 0.12918837368488312]","['yellow star']","[[0.5226677060127258, 0.3854370415210724, 0.08941218256950378, 0.12918837368488312]]","['pink rectangle red rectangle', 'red circle', 'purple circle', 'blue rectangle blue pentagon', 'blue rectangle blue pentagon', 'yellow star', 'yellow triangle', 'pink rectangle red rectangle']","[[0.9060102701187134, 0.5046768188476562, 0.09442609548568726, 0.12500588595867157], [0.4029029309749603, 0.08754376322031021, 0.0825066789984703, 0.130069300532341], [0.7243574857711792, 0.3865276277065277, 0.07543540000915527, 0.11085143685340881], [0.40088725090026855, 0.48547717928886414, 0.08414967358112335, 0.10876799374818802], [0.15036848187446594, 0.3552306592464447, 0.11836226284503937, 0.11994588375091553], [0.5226677060127258, 0.3854370415210724, 0.08941218256950378, 0.12918837368488312], [0.5552398562431335, 0.08514423668384552, 0.06272689253091812, 0.1083492711186409], [0.9068877100944519, 0.5063255429267883, 0.1200072169303894, 0.17164500057697296]]"
33.90249137,3.26666666666667,"(0.4848211, 0.36842266)","yellow star","[0.5228263139724731, 0.3835383653640747, 0.08895044773817062, 0.12821398675441742]","['yellow star']","[[0.5228263139724731, 0.3835383653640747, 0.08895044773817062, 0.12821398675441742]]","['purple circle', 'pink rectangle red rectangle', 'yellow star', 'blue rectangle blue pentagon', 'blue rectangle blue pentagon', 'red circle', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7248879075050354, 0.3842179775238037, 0.07527009397745132, 0.11039573699235916], [0.9068158864974976, 0.5028457045555115, 0.09474045783281326, 0.12549039721488953], [0.5228263139724731, 0.3835383653640747, 0.08895044773817062, 0.12821398675441742], [0.4012707769870758, 0.4836442172527313, 0.08420814573764801, 0.10832463949918747], [0.15072865784168243, 0.35343337059020996, 0.11831169575452805, 0.12036021053791046], [0.40319743752479553, 0.08538924157619476, 0.08283732831478119, 0.13031765818595886], [0.5557122230529785, 0.08347126096487045, 0.06328125298023224, 0.10997039079666138], [0.9075021743774414, 0.5056769847869873, 0.12836654484272003, 0.18318183720111847]]"
33.97256887,3.333333333333337,"(0.48534378, 0.3702948)","yellow star","[0.5235083103179932, 0.3815692067146301, 0.08894217759370804, 0.1280064582824707]","['yellow star']","[[0.5235083103179932, 0.3815692067146301, 0.08894217759370804, 0.1280064582824707]]","['purple circle', 'red circle', 'yellow star', 'pink rectangle red rectangle', 'blue rectangle blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7256653308868408, 0.3823338449001312, 0.07539687305688858, 0.11051370203495026], [0.40343958139419556, 0.08327637612819672, 0.08299097418785095, 0.13069294393062592], [0.5235083103179932, 0.3815692067146301, 0.08894217759370804, 0.1280064582824707], [0.9079442620277405, 0.5002405047416687, 0.09504406899213791, 0.12547892332077026], [0.4020603895187378, 0.4817328155040741, 0.0831548199057579, 0.10816004127264023], [0.1512870192527771, 0.35190820693969727, 0.11774690449237823, 0.12044861167669296], [0.556188702583313, 0.08089342713356018, 0.0629759430885315, 0.11079271882772446], [0.9084020853042603, 0.5021069645881653, 0.12833985686302185, 0.18363036215305328]]"
34.04272937,3.400000000000004,"(0.4858558, 0.3681108)","yellow star","[0.5236729383468628, 0.38109809160232544, 0.08878955990076065, 0.12725229561328888]","['yellow star']","[[0.5236729383468628, 0.38109809160232544, 0.08878955990076065, 0.12725229561328888]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7258940935134888, 0.3818570375442505, 0.07524639368057251, 0.10981851071119308], [0.40390899777412415, 0.08247977495193481, 0.08236678689718246, 0.13012290000915527], [0.9083059430122375, 0.5001506209373474, 0.09503372013568878, 0.1255422681570053], [0.5236729383468628, 0.38109809160232544, 0.08878955990076065, 0.12725229561328888], [0.40230217576026917, 0.4810115098953247, 0.08344048261642456, 0.10970981419086456], [0.15170326828956604, 0.3507402837276459, 0.11790507286787033, 0.12066761404275894], [0.5564932823181152, 0.08010527491569519, 0.06283281743526459, 0.11049247533082962], [0.9088608026504517, 0.5021658539772034, 0.12838122248649597, 0.1834447681903839]]"
34.10285337,3.466666666666671,"(0.48555106, 0.36893177)","yellow star","[0.5251393914222717, 0.38047072291374207, 0.08852814137935638, 0.1279803365468979]","['yellow star']","[[0.5251393914222717, 0.38047072291374207, 0.08852814137935638, 0.1279803365468979]]","['purple circle', 'pink rectangle red rectangle', 'red circle', 'yellow star', 'blue pentagon', 'yellow triangle', 'blue rectangle blue pentagon', 'pink rectangle red rectangle']","[[0.7270584106445312, 0.38161206245422363, 0.07575104385614395, 0.10998958349227905], [0.9097787141799927, 0.5001003742218018, 0.09518051147460938, 0.12581105530261993], [0.40502357482910156, 0.08183051645755768, 0.08324635028839111, 0.13117355108261108], [0.5251393914222717, 0.38047072291374207, 0.08852814137935638, 0.1279803365468979], [0.40333661437034607, 0.4804380536079407, 0.08284907788038254, 0.10849205404520035], [0.5578257441520691, 0.07968584448099136, 0.06329779326915741, 0.11026743054389954], [0.15312105417251587, 0.3500813841819763, 0.11775486916303635, 0.12077029049396515], [0.9103001356124878, 0.5024218559265137, 0.12771235406398773, 0.18341460824012756]]"
34.17293137,3.5333333333333377,"(0.48577547, 0.36897317)","yellow star","[0.5261240005493164, 0.3793805241584778, 0.08845039457082748, 0.12689617276191711]","['yellow star']","[[0.5261240005493164, 0.3793805241584778, 0.08845039457082748, 0.12689617276191711]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7284086346626282, 0.3808128237724304, 0.0755811557173729, 0.10985390096902847], [0.406343549489975, 0.08110102266073227, 0.08307588845491409, 0.13075503706932068], [0.9115252494812012, 0.4993174970149994, 0.09518902748823166, 0.12581416964530945], [0.5261240005493164, 0.3793805241584778, 0.08845039457082748, 0.12689617276191711], [0.4042973220348358, 0.4796702563762665, 0.08269766718149185, 0.10816459357738495], [0.15500834584236145, 0.3492070436477661, 0.11740346252918243, 0.1204356923699379], [0.5591162443161011, 0.07882354408502579, 0.06297211349010468, 0.10866912454366684], [0.9120290875434875, 0.5015282034873962, 0.12533093988895416, 0.18130594491958618]]"
34.24309187,3.6000000000000045,"(0.48573703, 0.36949626)","yellow star","[0.5269528031349182, 0.37873801589012146, 0.08801467716693878, 0.12719511985778809]","['yellow star']","[[0.5269528031349182, 0.37873801589012146, 0.08801467716693878, 0.12719511985778809]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', '##tangle blue pentagon', 'yellow triangle star', 'blue rectangle blue pentagon', 'pink rectangle red rectangle']","[[0.7291257381439209, 0.3803582787513733, 0.07565208524465561, 0.10955820232629776], [0.40680623054504395, 0.08067528903484344, 0.0830465629696846, 0.1308501809835434], [0.9125528335571289, 0.4990389347076416, 0.09543175995349884, 0.12576444447040558], [0.5269528031349182, 0.37873801589012146, 0.08801467716693878, 0.12719511985778809], [0.4048643410205841, 0.4790000021457672, 0.08289838582277298, 0.10898205637931824], [0.5599109530448914, 0.07802357524633408, 0.06362718343734741, 0.10851137340068817], [0.15564335882663727, 0.348611980676651, 0.11746607720851898, 0.1204313337802887], [0.9130004644393921, 0.5012885928153992, 0.12522797286510468, 0.18053799867630005]]"
34.30321587,3.6666666666666714,"(0.48479846, 0.36943594)","yellow star","[0.5284859538078308, 0.37762245535850525, 0.08905702084302902, 0.1280890554189682]","['yellow star']","[[0.5284859538078308, 0.37762245535850525, 0.08905702084302902, 0.1280890554189682]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'yellow triangle']","[[0.7313258647918701, 0.379082590341568, 0.07585202902555466, 0.11037283390760422], [0.40847086906433105, 0.07926859706640244, 0.08276014029979706, 0.13057585060596466], [0.9150813817977905, 0.4985245168209076, 0.09591121971607208, 0.12624512612819672], [0.5284859538078308, 0.37762245535850525, 0.08905702084302902, 0.1280890554189682], [0.4065883159637451, 0.47764262557029724, 0.08304756879806519, 0.1087627112865448], [0.15757614374160767, 0.34723809361457825, 0.11722882837057114, 0.12055058777332306], [0.915368378162384, 0.5001941919326782, 0.12387832254171371, 0.177436962723732], [0.5614542365074158, 0.07636729627847672, 0.06380017101764679, 0.10871618986129761]]"
34.37329437,3.7333333333333383,"(0.48545238, 0.36683974)","yellow star","[0.528946042060852, 0.3783183991909027, 0.08995092660188675, 0.12818464636802673]","['yellow star']","[[0.528946042060852, 0.3783183991909027, 0.08995092660188675, 0.12818464636802673]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'rectangle blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7324214577674866, 0.3805290758609772, 0.0762239396572113, 0.11032051593065262], [0.4099854826927185, 0.07930020987987518, 0.08249034732580185, 0.13050059974193573], [0.916210412979126, 0.5003669261932373, 0.09593944251537323, 0.1266021579504013], [0.528946042060852, 0.3783183991909027, 0.08995092660188675, 0.12818464636802673], [0.407341331243515, 0.477974534034729, 0.08278912305831909, 0.10850491374731064], [0.15892735123634338, 0.346615731716156, 0.11708129942417145, 0.12037400156259537], [0.5628229975700378, 0.0772409439086914, 0.06361138820648193, 0.10888770967721939], [0.9164360165596008, 0.5020619630813599, 0.12587414681911469, 0.1811153143644333]]"
34.44345437,3.800000000000005,"(0.48514622, 0.36573482)","yellow star","[0.5288187265396118, 0.37839335203170776, 0.0898040160536766, 0.1279187798500061]","['yellow star']","[[0.5288187265396118, 0.37839335203170776, 0.0898040160536766, 0.1279187798500061]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue rectangle blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle']","[[0.7321325540542603, 0.38069239258766174, 0.0765337124466896, 0.11070737987756729], [0.40992608666419983, 0.0793837457895279, 0.08251827210187912, 0.1306065171957016], [0.9156789183616638, 0.5005178451538086, 0.09575498849153519, 0.12637461721897125], [0.5288187265396118, 0.37839335203170776, 0.0898040160536766, 0.1279187798500061], [0.4070521593093872, 0.47786781191825867, 0.08302423357963562, 0.10870251804590225], [0.15839971601963043, 0.34645435214042664, 0.11704854667186737, 0.1204129308462143], [0.562714695930481, 0.07751821726560593, 0.06359591335058212, 0.10911036282777786], [0.9158642888069153, 0.5024130344390869, 0.12565551698207855, 0.18054214119911194]]"
34.50357787,3.866666666666672,"(0.48538074, 0.36631137)","yellow star","[0.5292734503746033, 0.3777810335159302, 0.08779682219028473, 0.1272241175174713]","['yellow star']","[[0.5292734503746033, 0.3777810335159302, 0.08779682219028473, 0.1272241175174713]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'yellow triangle', 'blue rectangle blue pentagon', 'pink rectangle red rectangle', 'red rectangle']","[[0.7318542003631592, 0.3798428773880005, 0.0753149762749672, 0.10955850034952164], [0.40944257378578186, 0.07848215848207474, 0.08239051699638367, 0.1305062621831894], [0.915499746799469, 0.5001605153083801, 0.09587674587965012, 0.12661679089069366], [0.5292734503746033, 0.3777810335159302, 0.08779682219028473, 0.1272241175174713], [0.40681418776512146, 0.4773866832256317, 0.0826764702796936, 0.10813340544700623], [0.5623918771743774, 0.07628976553678513, 0.06352554261684418, 0.10859160125255585], [0.1578289270401001, 0.3456033170223236, 0.11718277633190155, 0.12005574256181717], [0.9157199263572693, 0.502007246017456, 0.12410343438386917, 0.17790065705776215], [0.9153907895088196, 0.4999500513076782, 0.09498348087072372, 0.12407835572957993]]"
34.57365687,3.933333333333339,"(0.4855873, 0.36626685)","yellow star","[0.529656708240509, 0.3777664601802826, 0.09005027264356613, 0.12777088582515717]","['yellow star']","[[0.529656708240509, 0.3777664601802826, 0.09005027264356613, 0.12777088582515717]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle', 'red rectangle']","[[0.7333699464797974, 0.38009756803512573, 0.07602007687091827, 0.10988534986972809], [0.41082534193992615, 0.07833609730005264, 0.081957146525383, 0.1300417184829712], [0.9175169467926025, 0.5002621412277222, 0.09617511928081512, 0.127542644739151], [0.529656708240509, 0.3777664601802826, 0.09005027264356613, 0.12777088582515717], [0.4081112742424011, 0.4775661528110504, 0.08276493847370148, 0.10835796594619751], [0.15991012752056122, 0.3453611433506012, 0.11705727130174637, 0.12053046375513077], [0.5635926723480225, 0.07660622149705887, 0.06304831057786942, 0.10868746042251587], [0.91767817735672, 0.5021818280220032, 0.1242779865860939, 0.17921169102191925], [0.9174708127975464, 0.5000426173210144, 0.09502433240413666, 0.12467554956674576]]"
34.643816869999995,4.000000000000005,"(0.487931, 0.3619672)","yellow star","[0.5299336314201355, 0.3777120113372803, 0.09001968801021576, 0.12807533144950867]","['yellow star']","[[0.5299336314201355, 0.3777120113372803, 0.09001968801021576, 0.12807533144950867]]","['purple circle', 'red circle', 'pink rectangle red rectangle', 'yellow star', 'blue pentagon', 'blue rectangle blue pentagon', 'yellow triangle', 'pink rectangle red rectangle', 'red rectangle']","[[0.7336376309394836, 0.38014575839042664, 0.07631497830152512, 0.10991763323545456], [0.4111514687538147, 0.07846890389919281, 0.08248209953308105, 0.1302887499332428], [0.9178499579429626, 0.5003359913825989, 0.09612490236759186, 0.12726296484470367], [0.5299336314201355, 0.3777120113372803, 0.09001968801021576, 0.12807533144950867], [0.4082845449447632, 0.47747743129730225, 0.08295734226703644, 0.10896537452936172], [0.16018354892730713, 0.3452273905277252, 0.11697710305452347, 0.12041305005550385], [0.5638893246650696, 0.07676767557859421, 0.0632457584142685, 0.1082737147808075], [0.9178978800773621, 0.5026057958602905, 0.12648262083530426, 0.1819157898426056], [0.9177512526512146, 0.5000297427177429, 0.094777412712574, 0.12421805411577225]]"
